CUSTOMER_ID,DATA_KNOWN,GENDER,AGE,TARIFF,DROPPED_CALLS,HANDSET,PEAK_MINS,PEAK_RATE,BILL_PEAK,OFFPEAK_MINS,OFFPEAK_RATE,BILL_OFFPEAK,GADGET_A,GADGET_B,GADGET_C,GADGET_D,GADGET_A_REVENUES,GADGET_B_REVENUES,GADGET_C_REVENUES,GADGET_D_REVENUES,HAS_CHURNED,RETENTION
K389940,yes,Female,28,Play 300,7,WC95,76,25,19,716,2,14,T,F,F,F,11,0,0,0,No,Yes
K389950,yes,Male,17,Play 300,1,CAS60,0,25,0,285,2,6,F,F,F,F,0,0,0,0,Yes,No
K389960,yes,Female,43,Play 300,2,ASAD90,277,25,69,588,2,12,F,F,F,F,0,0,0,0,Yes,No
K389970,yes,Male,41,Play 300,1,ASAD90,256,25,64,690,2,14,F,F,F,F,0,0,0,0,Yes,No
K389980,yes,Female,13,Play 300,4,WC95,325,25,81,709,2,14,F,F,F,F,0,0,0,0,No,Yes
K389990,yes,Female,29,Play 300,1,WC95,352,25,88,668,2,13,F,F,F,F,0,0,0,0,No,Yes
K390000,yes,Male,29,Play 300,2,S80,184,25,46,446,2,9,F,F,F,F,0,0,0,0,No,Yes
K390010,yes,Male,43,Play 300,0,S80,276,25,69,767,2,15,F,F,F,F,0,0,0,0,Yes,No
K390020,yes,Male,15,Play 300,1,ASAD90,487,25,122,451,2,9,F,F,F,F,0,0,0,0,Yes,No
K390030,yes,Male,17,Play 300,0,CAS60,667,25,167,694,2,14,F,F,F,F,0,0,0,0,No,Yes
K390040,yes,Female,42,Play 300,8,ASAD90,318,25,80,460,2,9,T,F,F,F,5,0,0,0,Yes,No
K390050,yes,Female,73,Play 300,2,CAS60,512,25,128,615,2,12,T,F,F,F,10,0,0,0,No,Yes
K390060,yes,Male,14,Play 300,0,S80,463,25,116,773,2,15,T,T,F,F,9,20,0,0,No,Yes
K390070,yes,Female,26,Play 300,1,WC95,343,25,86,656,2,13,F,F,T,F,0,0,28,0,No,Yes
K390080,yes,Female,13,Play 300,0,WC95,391,25,98,789,2,16,F,F,F,F,0,0,0,0,No,Yes
K390090,yes,Male,24,Play 300,41,CAS01,259,25,65,494,2,10,F,F,F,F,0,0,0,0,No,Yes
K390100,yes,Male,52,Play 300,2,S80,391,25,98,277,2,6,F,F,F,F,0,0,0,0,No,Yes
K390110,yes,Female,15,Play 300,0,WC95,261,25,65,336,2,7,T,F,F,F,14,0,0,0,No,Yes
K390120,yes,Female,45,Play 300,2,WC95,329,25,82,521,2,10,F,F,F,F,0,0,0,0,Yes,No
K390130,yes,Female,49,Play 300,0,WC95,414,25,104,422,2,8,F,F,F,F,0,0,0,0,No,Yes
K390140,yes,Female,21,Play 300,1,WC95,573,25,143,818,2,16,F,F,F,F,0,0,0,0,No,Yes
K390150,yes,Female,28,Play 300,0,WC95,599,25,150,536,2,11,F,F,F,F,0,0,0,0,No,Yes
K390160,yes,Male,41,Play 300,0,CAS60,616,25,154,734,2,15,F,F,T,F,0,0,27,0,No,Yes
K390170,yes,Female,12,Play 300,0,ASAD90,111,25,28,685,2,14,F,F,F,F,0,0,0,0,Yes,No
K390180,yes,Female,42,Play 300,0,WC95,367,25,92,484,2,10,T,F,T,T,11,0,35,39,No,Yes
K390190,yes,Female,19,Play 300,2,CAS60,257,25,64,532,2,11,F,T,T,T,0,15,28,45,No,Yes
K390200,yes,Female,46,Play 300,2,ASAD90,95,25,24,782,2,16,F,F,F,F,0,0,0,0,Yes,No
K390210,yes,Male,53,Play 300,1,CAS60,94,25,23,695,2,14,F,F,F,F,0,0,0,0,No,Yes
K390220,yes,Male,34,Play 300,2,S80,406,25,101,554,2,11,F,F,F,F,0,0,0,0,No,Yes
K390230,yes,Male,30,Play 300,2,S80,416,25,104,524,2,10,F,F,F,F,0,0,0,0,No,Yes
K390240,yes,Female,26,Play 300,1,WC95,500,25,125,530,2,11,F,F,F,F,0,0,0,0,No,Yes
K390250,yes,Female,12,Play 300,2,CAS60,394,25,98,316,2,6,F,F,F,F,0,0,0,0,No,Yes
K390260,yes,Female,32,Play 300,0,WC95,285,25,71,530,2,11,F,F,F,F,0,0,0,0,No,Yes
K390270,yes,Male,21,Play 300,1,ASAD90,427,25,107,448,2,9,T,F,T,T,9,0,30,37,Yes,No
K390280,yes,Female,45,Play 300,41,CAS60,401,25,100,411,2,8,T,F,T,T,8,0,26,38,No,Yes
K390290,yes,Female,15,Play 300,41,CAS60,356,25,89,526,2,11,F,F,T,F,0,0,30,0,No,Yes
K390300,yes,Male,40,Play 300,1,ASAD90,136,25,34,606,2,12,T,F,F,F,7,0,0,0,Yes,No
K390310,yes,Male,37,Play 300,5,ASAD90,316,25,79,496,2,10,T,T,T,F,11,21,29,0,Yes,No
K390320,yes,Female,28,Play 300,2,WC95,230,25,57,541,2,11,F,F,F,F,0,0,0,0,No,Yes
K390330,yes,Female,16,Play 300,0,CAS60,359,25,90,447,2,9,F,F,T,F,0,0,31,0,No,Yes
K390340,yes,Male,27,Play 300,0,S80,403,25,101,387,2,8,F,T,T,F,0,20,34,0,No,Yes
K390350,yes,Female,38,Play 300,2,ASAD90,774,25,194,886,2,18,F,T,T,T,0,23,31,39,Yes,No
K390360,yes,Male,25,Play 300,4,S80,346,25,86,626,2,13,T,F,T,T,9,0,33,40,No,Yes
K390370,yes,Female,27,Play 300,0,WC95,145,25,36,579,2,12,F,F,F,F,0,0,0,0,No,Yes
K390380,yes,Male,27,Play 300,1,S80,586,25,146,486,2,10,F,F,F,F,0,0,0,0,No,Yes
K390390,yes,Female,24,Play 300,1,WC95,332,25,83,460,2,9,F,F,F,F,0,0,0,0,No,Yes
K390400,yes,Male,15,Play 300,2,ASAD90,588,25,147,677,2,14,F,F,F,F,0,0,0,0,Yes,No
K390410,yes,Male,18,Play 300,0,ASAD90,475,25,119,814,2,16,F,F,F,F,0,0,0,0,Yes,No
K390420,yes,Male,26,Play 300,0,S80,179,25,45,586,2,12,T,T,T,F,12,18,33,0,No,Yes
K390430,yes,Male,40,Play 300,0,S80,431,25,108,411,2,8,F,F,F,F,0,0,0,0,No,Yes
K390440,yes,Male,23,Play 300,2,ASAD90,334,25,83,371,2,7,F,T,T,F,0,23,31,0,Yes,No
K390450,yes,Female,30,Play 300,1,WC95,286,25,71,709,2,14,T,T,T,T,13,20,33,40,No,Yes
K390460,yes,Female,27,Play 300,1,WC95,112,25,28,597,2,12,T,T,T,F,11,16,31,0,No,Yes
K390470,yes,Male,20,Play 300,0,CAS60,451,25,113,572,2,11,F,F,F,F,0,0,0,0,No,Yes
K390480,yes,Male,19,Play 300,2,CAS60,504,25,126,609,2,12,F,F,F,F,0,0,0,0,No,Yes
K390490,yes,Female,24,Play 300,0,WC95,385,25,96,354,2,7,T,F,T,T,11,0,28,40,No,Yes
K390500,yes,Male,19,Play 300,6,ASAD90,355,25,89,446,2,9,T,F,F,F,10,0,0,0,Yes,No
K390510,yes,Male,27,Play 300,1,S80,471,25,118,391,2,8,T,T,T,T,9,19,25,37,No,Yes
K390520,yes,Female,19,Play 300,1,CAS60,453,25,113,529,2,11,F,F,F,F,0,0,0,0,No,Yes
K390530,yes,Female,30,Play 300,2,WC95,248,25,62,586,2,12,T,F,T,T,9,0,30,40,No,Yes
K390540,yes,Male,13,Play 300,7,ASAD90,0,25,0,359,2,7,F,F,F,F,0,0,0,0,Yes,No
K390550,yes,Female,32,Play 300,0,WC95,215,25,54,533,2,11,F,F,T,F,0,0,27,0,No,Yes
K390560,yes,Male,29,Play 300,3,S80,634,25,159,824,2,16,F,F,F,F,0,0,0,0,No,Yes
K390570,yes,Male,18,Play 300,3,ASAD90,250,25,63,437,2,9,F,F,F,F,0,0,0,0,Yes,No
K390580,yes,Female,16,Play 300,1,CAS60,476,25,119,617,2,12,F,F,F,F,0,0,0,0,No,Yes
K390590,yes,Male,12,Play 300,3,S80,735,25,184,844,2,17,F,F,F,T,0,0,0,41,No,Yes
K390600,yes,Male,60,Play 300,1,CAS60,577,25,144,501,2,10,F,F,F,F,0,0,0,0,No,Yes
K390610,yes,Female,26,Play 300,1,ASAD90,194,25,49,635,2,13,F,F,F,F,0,0,0,0,Yes,No
K390620,yes,Female,31,Play 300,1,ASAD90,103,25,26,713,2,14,F,F,T,F,0,0,28,0,Yes,No
K390630,yes,Female,47,Play 300,2,CAS60,374,25,94,521,2,10,F,F,F,F,0,0,0,0,No,Yes
K390640,yes,Male,23,Play 300,1,ASAD90,288,25,72,419,2,8,F,F,F,F,0,0,0,0,Yes,No
K390650,yes,Male,64,Play 300,0,S80,350,25,87,682,2,14,F,F,F,F,0,0,0,0,No,Yes
K390660,yes,Female,29,Play 300,2,WC95,188,25,47,582,2,12,F,F,F,F,0,0,0,0,No,Yes
K390670,yes,Male,12,Play 300,1,S80,245,25,61,403,2,8,F,T,F,F,0,21,0,0,No,Yes
K390680,yes,Male,31,Play 300,8,S80,113,25,28,668,2,13,T,T,T,F,9,21,27,0,No,Yes
K390690,yes,Male,24,Play 300,2,ASAD90,128,25,32,807,2,16,F,F,F,F,0,0,0,0,Yes,No
K390700,yes,Female,44,Play 300,8,WC95,308,25,77,446,2,9,F,F,F,F,0,0,0,0,No,Yes
K390710,yes,Male,28,Play 300,2,CAS60,284,25,71,836,2,17,F,F,F,F,0,0,0,0,No,Yes
K390720,yes,Male,14,Play 300,0,S80,344,25,86,581,2,12,F,F,F,F,0,0,0,0,No,Yes
K390730,yes,Male,14,Play 300,0,CAS60,442,25,110,586,2,12,F,T,F,F,0,18,0,0,No,Yes
K390740,yes,Female,25,Play 300,1,WC95,288,25,72,485,2,10,F,T,T,T,0,17,27,39,No,Yes
K390750,yes,Female,32,Play 300,1,WC95,401,25,100,499,2,10,F,F,F,F,0,0,0,0,No,Yes
K390760,yes,Female,16,Play 300,2,CAS60,417,25,104,485,2,10,F,F,T,T,0,0,30,34,No,Yes
K390770,yes,Female,17,Play 300,2,CAS60,605,25,151,734,2,15,F,F,F,T,0,0,0,41,No,Yes
K390780,yes,Male,44,Play 300,1,ASAD90,247,25,62,553,2,11,F,F,F,F,0,0,0,0,Yes,No
K390790,yes,Female,23,Play 300,1,CAS60,314,25,78,365,2,7,F,F,F,F,0,0,0,0,No,Yes
K390800,yes,Female,30,Play 300,10,WC95,613,25,153,746,2,15,F,F,F,F,0,0,0,0,No,Yes
K390810,yes,Male,26,Play 300,1,S80,266,25,66,579,2,12,F,F,F,F,0,0,0,0,No,Yes
K390820,yes,Male,31,Play 300,2,S80,805,25,201,751,2,15,F,F,F,F,0,0,0,0,No,Yes
K390830,yes,Female,24,Play 300,1,CAS60,379,25,95,430,2,9,F,F,F,F,0,0,0,0,No,Yes
K390840,yes,Female,20,Play 300,2,WC95,157,25,39,589,2,12,F,F,F,F,0,0,0,0,No,Yes
K390850,yes,Female,20,Play 300,0,CAS60,395,25,99,404,2,8,F,F,F,F,0,0,0,0,No,Yes
K390860,yes,Male,53,Play 300,1,S80,401,25,100,455,2,9,F,F,F,T,0,0,0,38,No,Yes
K390870,yes,Female,16,Play 300,6,CAS60,604,25,151,607,2,12,T,F,T,T,12,0,31,39,No,Yes
K390880,yes,Female,30,Play 300,1,WC95,353,25,88,775,2,16,F,F,F,F,0,0,0,0,No,Yes
K390890,yes,Female,20,Play 300,1,WC95,223,25,56,438,2,9,F,F,F,F,0,0,0,0,No,Yes
K390900,yes,Male,15,Play 300,7,S80,320,25,80,569,2,11,T,F,T,F,9,0,31,0,No,Yes
K390910,yes,Male,28,Play 300,0,S80,461,25,115,575,2,11,T,F,T,F,11,0,35,0,No,Yes
K390920,yes,Male,36,Play 300,2,CAS60,215,25,54,628,2,13,T,F,F,F,10,0,0,0,No,Yes
K390930,yes,Male,17,Play 300,7,ASAD90,451,25,113,464,2,9,F,F,F,F,0,0,0,0,Yes,No
K390940,yes,Male,67,Play 300,0,ASAD90,335,25,84,432,2,9,T,F,F,F,10,0,0,0,Yes,No
K390950,yes,Male,28,Play 300,1,ASAD90,512,25,128,573,2,11,F,F,F,F,0,0,0,0,Yes,No
K390960,yes,Male,23,Play 300,0,S80,126,25,32,666,2,13,F,F,F,F,0,0,0,0,No,Yes
K390970,yes,Male,27,Play 300,3,ASAD90,323,25,81,467,2,9,F,T,F,F,0,17,0,0,Yes,No
K390980,yes,Male,38,Play 300,1,ASAD90,389,25,97,490,2,10,F,F,F,F,0,0,0,0,Yes,No
K390990,yes,Male,57,Play 300,2,ASAD90,50,25,12,731,2,15,F,F,F,F,0,0,0,0,Yes,No
K391000,yes,Male,33,Play 300,11,CAS60,345,25,86,379,2,8,F,F,F,F,0,0,0,0,No,Yes
K391010,yes,Male,34,Play 300,2,ASAD90,527,25,132,488,2,10,F,F,F,F,0,0,0,0,Yes,No
K391020,yes,Female,14,Play 300,2,CAS60,617,25,154,617,2,12,F,T,T,F,0,17,26,0,No,Yes
K391030,yes,Female,17,Play 300,0,WC95,246,25,62,541,2,11,T,T,T,F,7,18,32,0,No,Yes
K391040,yes,Male,19,Play 300,0,S80,829,25,207,835,2,17,F,F,F,F,0,0,0,0,No,Yes
K391050,yes,Male,54,Play 300,1,S80,491,25,123,494,2,10,F,F,F,F,0,0,0,0,No,Yes
K391060,yes,Female,33,Play 300,0,WC95,277,25,69,429,2,9,F,F,F,F,0,0,0,0,No,Yes
K391070,yes,Male,19,Play 300,2,CAS60,353,25,88,768,2,15,F,F,F,F,0,0,0,0,No,Yes
K391080,yes,Female,18,Play 300,2,CAS60,362,25,91,382,2,8,F,F,F,F,0,0,0,0,No,Yes
K391090,yes,Female,13,Play 300,0,ASAD90,402,25,101,676,2,14,F,F,F,F,0,0,0,0,Yes,No
K391100,yes,Female,51,Play 300,10,WC95,301,25,75,561,2,11,F,F,F,F,0,0,0,0,No,Yes
K391110,yes,Female,17,Play 300,0,WC95,409,25,102,600,2,12,F,F,F,F,0,0,0,0,No,Yes
K391120,yes,Female,24,Play 300,0,CAS60,434,25,109,428,2,9,F,F,F,F,0,0,0,0,No,Yes
K391130,yes,Male,36,Play 300,2,S80,486,25,122,513,2,10,F,F,F,F,0,0,0,0,No,Yes
K391140,yes,Male,47,Play 300,1,ASAD90,231,25,58,482,2,10,T,T,F,T,9,21,0,39,Yes,No
K391150,yes,Male,31,Play 300,0,S80,367,25,92,517,2,10,F,F,T,F,0,0,28,0,No,Yes
K391160,yes,Male,40,Play 300,1,ASAD90,237,25,59,699,2,14,T,T,F,T,12,20,0,40,Yes,No
K391170,yes,Female,24,Play 300,0,WC95,545,25,136,547,2,11,F,F,F,F,0,0,0,0,No,Yes
K391180,yes,Female,31,Play 300,0,CAS60,148,25,37,604,2,12,F,F,F,F,0,0,0,0,No,Yes
K391190,yes,Female,27,Play 300,0,WC95,589,25,147,619,2,12,F,F,F,F,0,0,0,0,No,Yes
K391200,yes,Male,12,Play 300,0,S80,391,25,98,384,2,8,F,F,F,F,0,0,0,0,No,Yes
K391210,yes,Male,47,Play 300,10,S80,179,25,45,635,2,13,F,F,F,T,0,0,0,40,No,Yes
K391220,yes,Female,36,Play 300,0,ASAD90,175,25,44,611,2,12,F,F,F,F,0,0,0,0,Yes,No
K391230,yes,Male,21,Play 300,1,S80,150,25,38,588,2,12,T,T,F,T,11,24,0,40,Yes,No
K391240,yes,Male,17,Play 300,1,S80,461,25,115,444,2,9,T,F,T,F,5,0,31,0,No,Yes
K391250,yes,Female,12,Play 300,1,ASAD90,511,25,128,631,2,13,F,F,F,F,0,0,0,0,Yes,No
K391260,yes,Female,30,Play 300,8,CAS60,292,25,73,680,2,14,F,F,F,F,0,0,0,0,No,Yes
K391270,yes,Male,25,Play 300,9,S80,418,25,105,484,2,10,F,F,F,T,0,0,0,43,No,Yes
K391280,yes,Male,32,Play 300,2,ASAD90,307,25,77,437,2,9,F,F,F,F,0,0,0,0,Yes,No
K391290,yes,Male,53,Play 300,3,S80,308,25,77,595,2,12,F,F,F,F,0,0,0,0,No,Yes
K391300,yes,Male,44,Play 300,1,CAS60,503,25,126,491,2,10,F,F,F,F,0,0,0,0,No,Yes
K391310,yes,Female,14,Play 300,1,WC95,386,25,96,478,2,10,F,F,F,F,0,0,0,0,No,Yes
K391320,yes,Female,37,Play 300,36,CAS60,330,25,83,500,2,10,F,F,F,F,0,0,0,0,No,Yes
K391330,yes,Male,31,Play 300,10,S80,191,25,48,549,2,11,F,T,T,T,0,20,30,41,No,Yes
K391340,yes,Female,24,Play 300,2,WC95,581,25,145,597,2,12,F,T,T,T,0,21,36,39,No,Yes
K391350,yes,Female,38,Play 300,4,WC95,238,25,60,522,2,10,F,F,F,F,0,0,0,0,No,Yes
K391360,yes,Male,23,Play 300,38,CAS60,340,25,85,527,2,11,F,T,T,T,0,20,32,37,No,Yes
K391370,yes,Female,46,Play 300,9,CAS60,575,25,144,540,2,11,F,F,F,F,0,0,0,0,No,Yes
K391380,yes,Female,39,Play 300,11,WC95,284,25,71,691,2,14,F,F,F,F,0,0,0,0,No,Yes
K391390,yes,Male,22,Play 300,0,ASAD90,247,25,62,506,2,10,F,F,F,F,0,0,0,0,Yes,No
K391400,yes,Male,24,Play 300,2,ASAD90,756,25,189,682,2,14,F,F,F,F,0,0,0,0,Yes,No
K391410,yes,Female,14,Play 300,1,ASAD90,198,25,50,573,2,11,F,F,F,F,0,0,0,0,Yes,No
K391420,yes,Male,30,Play 300,0,S80,66,25,17,705,2,14,F,F,F,T,0,0,0,38,Yes,No
K391430,yes,Female,14,Play 300,2,WC95,394,25,99,345,2,7,F,F,F,F,0,0,0,0,No,Yes
K391440,yes,Female,25,Play 300,2,WC95,276,25,69,406,2,8,T,F,T,T,9,0,27,40,No,Yes
K391450,yes,Male,28,Play 300,0,S80,0,25,0,430,2,9,F,F,F,F,0,0,0,0,No,Yes
K391460,yes,Female,24,Play 300,8,ASAD90,337,25,84,448,2,9,F,F,F,F,0,0,0,0,Yes,No
K391470,yes,Male,64,Play 300,11,ASAD90,205,25,51,695,2,14,F,T,F,T,0,20,0,39,Yes,No
K391480,yes,Female,21,Play 300,0,WC95,274,25,68,627,2,13,F,F,F,F,0,0,0,0,No,Yes
K391490,yes,Male,28,Play 300,1,S80,0,25,0,504,2,10,F,F,F,F,0,0,0,0,No,Yes
K391500,yes,Female,50,Play 300,2,WC95,547,25,137,564,2,11,T,T,F,T,9,21,0,40,No,Yes
K391510,yes,Male,40,Play 300,2,S80,329,25,82,578,2,12,F,F,F,F,0,0,0,0,No,Yes
K391520,yes,Male,40,Play 300,1,S80,274,25,68,638,2,13,F,F,F,F,0,0,0,0,No,Yes
K391530,yes,Male,40,Play 300,2,CAS60,316,25,79,535,2,11,F,F,F,F,0,0,0,0,No,Yes
K391540,yes,Male,41,Play 300,0,CAS60,324,25,81,571,2,11,F,F,F,F,0,0,0,0,No,Yes
K391550,yes,Male,33,Play 300,9,S80,355,25,89,451,2,9,T,T,F,T,12,17,0,39,No,Yes
K391560,yes,Male,14,Play 300,38,CAS60,342,25,86,460,2,9,F,F,F,F,0,0,0,0,No,Yes
K391570,yes,Male,21,Play 300,0,S80,179,25,45,559,2,11,F,F,F,F,0,0,0,0,No,Yes
K391580,yes,Female,37,Play 300,2,WC95,52,25,13,657,2,13,F,F,F,F,0,0,0,0,No,Yes
K391590,yes,Male,38,Play 300,1,ASAD90,181,25,45,544,2,11,F,F,F,F,0,0,0,0,Yes,No
K391600,yes,Male,25,Play 300,2,CAS60,300,25,75,756,2,15,F,F,F,F,0,0,0,0,Yes,No
K391610,yes,Female,35,Play 300,2,WC95,247,25,62,518,2,10,F,F,F,F,0,0,0,0,No,Yes
K391620,yes,Female,30,Play 300,0,WC95,288,25,72,559,2,11,F,F,F,F,0,0,0,0,No,Yes
K391630,yes,Female,50,Play 300,0,ASAD90,192,25,48,565,2,11,F,F,F,F,0,0,0,0,Yes,No
K391640,yes,Male,18,Play 300,2,CAS60,241,25,60,576,2,12,F,F,F,F,0,0,0,0,No,Yes
K391650,yes,Female,13,Play 300,5,WC95,524,25,131,564,2,11,T,T,F,T,9,19,0,41,No,Yes
K391660,yes,Female,39,Play 300,1,CAS60,557,25,139,504,2,10,F,F,F,F,0,0,0,0,No,Yes
K391670,yes,Male,64,Play 300,2,CAS60,328,25,82,558,2,11,F,F,F,T,0,0,0,38,No,Yes
K391680,yes,Male,35,Play 300,0,S80,107,25,27,607,2,12,F,F,F,F,0,0,0,0,No,Yes
K391690,yes,Male,62,Play 300,1,ASAD90,317,25,79,423,2,8,F,F,F,F,0,0,0,0,Yes,No
K391700,yes,Male,36,Play 300,5,S80,469,25,117,431,2,9,F,F,F,F,0,0,0,0,No,Yes
K391710,yes,Female,38,Play 300,2,ASAD90,275,25,69,470,2,9,F,F,T,F,0,0,30,0,Yes,No
K391720,yes,Female,54,Play 300,10,ASAD90,320,25,80,480,2,10,F,F,T,F,0,0,28,0,Yes,No
K391730,yes,Male,25,Play 300,41,CAS60,385,25,96,0,2,0,F,F,T,F,0,0,28,0,Yes,No
K391740,yes,Male,45,Play 300,11,CAS60,419,25,105,407,2,8,F,F,F,F,0,0,0,0,No,Yes
K391750,yes,Female,33,Play 300,9,WC95,563,25,141,582,2,12,T,T,T,F,13,22,30,0,No,Yes
K391760,yes,Female,35,Play 300,3,CAS60,384,25,96,365,2,7,T,F,T,F,10,0,31,0,No,Yes
K391770,yes,Male,34,Play 300,1,S80,181,25,45,868,2,17,F,F,F,F,0,0,0,0,No,Yes
K391780,yes,Female,27,Play 300,8,WC95,239,25,60,603,2,12,T,F,T,T,10,0,24,44,No,Yes
K391790,yes,Female,18,Play 300,1,ASAD90,350,25,88,627,2,13,F,F,F,F,0,0,0,0,No,Yes
K391800,yes,Female,23,Play 300,0,CAS60,183,25,46,756,2,15,F,F,F,F,0,0,0,0,No,Yes
K391810,yes,Male,61,Play 300,1,CAS60,451,25,113,416,2,8,F,F,F,F,0,0,0,0,No,Yes
K391820,yes,Male,21,Play 300,1,S80,310,25,78,537,2,11,F,T,F,T,0,18,0,39,No,Yes
K391830,yes,Female,46,Play 300,10,ASAD90,229,25,57,720,2,14,F,T,T,T,0,26,36,43,Yes,No
K391840,yes,Male,14,Play 300,5,CAS60,474,25,119,499,2,10,T,F,T,F,13,0,30,0,No,Yes
K391850,yes,Female,53,Play 300,4,WC95,226,25,56,464,2,9,F,F,F,F,0,0,0,0,No,Yes
K391860,yes,Male,16,Play 300,0,S80,661,25,165,577,2,12,F,F,F,F,0,0,0,0,No,Yes
K391870,yes,Male,59,Play 300,1,S80,172,25,43,507,2,10,F,F,T,F,0,0,27,0,No,Yes
K391880,yes,Male,15,Play 300,1,S80,562,25,140,740,2,15,F,F,F,F,0,0,0,0,No,Yes
K391890,yes,Male,38,Play 300,8,ASAD90,164,25,41,561,2,11,F,F,F,F,0,0,0,0,Yes,No
K391900,yes,Female,43,Play 300,0,WC95,452,25,113,637,2,13,F,F,F,F,0,0,0,0,No,Yes
K391910,yes,Male,45,Play 300,1,CAS60,309,25,77,740,2,15,F,F,F,F,0,0,0,0,No,Yes
K391920,yes,Male,23,Play 300,2,ASAD90,686,25,171,719,2,14,T,T,F,T,13,22,0,43,Yes,No
K391930,yes,Male,49,Play 300,2,S80,206,25,52,530,2,11,T,T,T,F,8,18,30,0,No,Yes
K391940,yes,Female,21,Play 300,1,CAS60,97,25,24,722,2,14,F,F,F,F,0,0,0,0,No,Yes
K391950,yes,Male,51,Play 300,1,S80,333,25,83,480,2,10,T,T,T,F,6,22,30,0,No,Yes
K391960,yes,Female,47,Play 300,0,WC95,83,25,21,606,2,12,F,F,F,F,0,0,0,0,No,Yes
K391970,yes,Male,35,Play 300,0,S80,394,25,98,404,2,8,F,F,F,F,0,0,0,0,No,Yes
K391980,yes,Female,25,Play 300,10,ASAD90,606,25,152,543,2,11,F,F,F,F,0,0,0,0,Yes,No
K391990,yes,Female,31,Play 300,0,WC95,419,25,105,437,2,9,F,T,F,F,0,18,0,0,No,Yes
K392000,yes,Female,12,Play 300,1,ASAD90,514,25,128,502,2,10,T,T,F,F,8,13,0,0,Yes,No
K392010,yes,Female,46,Play 300,2,WC95,288,25,72,463,2,9,F,F,F,F,0,0,0,0,No,Yes
K392020,yes,Female,23,Play 300,3,ASAD90,186,25,47,580,2,12,F,F,F,F,0,0,0,0,Yes,No
K392030,yes,Male,20,Play 300,11,CAS60,277,25,69,525,2,11,F,T,F,F,0,18,0,0,No,Yes
K392040,yes,Male,18,Play 300,1,CAS60,529,25,132,563,2,11,F,F,F,F,0,0,0,0,No,Yes
K392050,yes,Male,22,Play 300,0,CAS60,217,25,54,994,2,20,F,F,T,F,0,0,33,0,No,Yes
K392060,yes,Female,61,Play 300,2,WC95,395,25,99,567,2,11,F,F,F,F,0,0,0,0,No,Yes
K392070,yes,Female,23,Play 300,3,ASAD90,288,25,72,566,2,11,F,F,F,F,0,0,0,0,Yes,No
K392080,yes,Female,32,Play 300,1,ASAD90,420,25,105,526,2,11,T,F,T,T,7,0,29,41,Yes,No
K392090,yes,Male,36,Play 300,2,CAS60,60,25,15,615,2,12,F,F,F,F,0,0,0,0,No,Yes
K392100,yes,Male,36,Play 300,9,S80,97,25,24,603,2,12,F,F,F,F,0,0,0,0,No,Yes
K392110,yes,Female,35,Play 300,4,ASAD90,420,25,105,588,2,12,F,F,F,F,0,0,0,0,Yes,No
K392120,yes,Male,18,Play 300,2,S80,72,25,18,621,2,12,F,T,T,T,0,21,33,40,No,Yes
K392130,yes,Female,23,Play 300,2,CAS60,136,25,34,519,2,10,F,F,F,F,0,0,0,0,No,Yes
K392140,yes,Male,16,Play 300,7,ASAD90,527,25,132,555,2,11,F,F,F,F,0,0,0,0,Yes,No
K392150,yes,Female,25,Play 300,8,ASAD90,382,25,95,718,2,14,F,F,F,F,0,0,0,0,Yes,No
K392160,yes,Male,17,Play 300,2,ASAD90,142,25,35,578,2,12,T,F,F,F,11,0,0,0,Yes,No
K392170,yes,Male,12,Play 300,2,S80,499,25,125,621,2,12,T,T,T,T,8,20,32,38,No,Yes
K392180,yes,Male,19,Play 300,0,S80,283,25,71,372,2,7,F,T,T,T,0,21,30,43,No,Yes
K392190,yes,Male,21,Play 300,0,ASAD90,192,25,48,713,2,14,F,F,F,F,0,0,0,0,Yes,No
K392200,yes,Female,53,Play 300,0,WC95,316,25,79,380,2,8,T,F,F,T,7,0,0,42,No,Yes
K392210,yes,Male,21,Play 300,2,ASAD90,260,25,65,542,2,11,F,F,F,F,0,0,0,0,Yes,No
K392220,yes,Female,34,Play 300,2,CAS60,247,25,62,498,2,10,T,T,F,F,9,16,0,0,No,Yes
K392230,yes,Male,35,Play 300,2,ASAD90,302,25,75,440,2,9,F,F,T,F,0,0,30,0,Yes,No
K392240,yes,Male,25,Play 300,5,S80,130,25,33,567,2,11,F,F,F,F,0,0,0,0,No,Yes
K392250,yes,Female,34,Play 300,0,WC95,550,25,137,588,2,12,F,F,F,F,0,0,0,0,No,Yes
K392260,yes,Female,43,Play 300,1,WC95,329,25,82,403,2,8,F,F,F,F,0,0,0,0,No,Yes
K392270,yes,Female,24,Play 300,2,CAS60,225,25,56,517,2,10,T,T,F,F,10,20,0,0,No,Yes
K392280,yes,Male,17,Play 300,2,CAS60,547,25,137,515,2,10,F,F,F,F,0,0,0,0,No,Yes
K392290,yes,Male,35,Play 300,2,ASAD90,364,25,91,725,2,15,F,F,F,F,0,0,0,0,Yes,No
K392300,yes,Male,21,Play 300,0,CAS60,185,25,46,600,2,12,T,T,T,F,10,18,30,0,No,Yes
K392310,yes,Male,12,Play 300,2,S80,273,25,68,956,2,19,F,F,F,F,0,0,0,0,No,Yes
K392320,yes,Female,15,Play 300,0,ASAD90,442,25,110,504,2,10,F,F,F,F,0,0,0,0,Yes,No
